INFO 2024-08-13 14:38:53,714 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-13 14:41:11,261 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1720454814.7458615
DEBUG 2024-08-13 14:41:11,262 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\email\base64mime.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,262 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1720454814.3410153
DEBUG 2024-08-13 14:41:11,262 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\utils.py first seen with mtime 1721530436.947017
DEBUG 2024-08-13 14:41:11,262 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\generated.py first seen with mtime 1720454814.36079
DEBUG 2024-08-13 14:41:11,263 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\__init__.py first seen with mtime 1721530436.931503
DEBUG 2024-08-13 14:41:11,263 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\queue.py first seen with mtime 1721530433.635326
DEBUG 2024-08-13 14:41:11,263 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\billing_portal\session.py first seen with mtime 1721530437.9600475
DEBUG 2024-08-13 14:41:11,263 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1720454814.0605156
DEBUG 2024-08-13 14:41:11,264 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1720454814.7401183
DEBUG 2024-08-13 14:41:11,264 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django_celery_results\managers.py first seen with mtime 1722452911.1040852
DEBUG 2024-08-13 14:41:11,264 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\yaml\composer.py first seen with mtime 1705540953.0659492
DEBUG 2024-08-13 14:41:11,264 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1720454810.344356
DEBUG 2024-08-13 14:41:11,265 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1720454814.692278
DEBUG 2024-08-13 14:41:11,265 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1720454814.7067838
DEBUG 2024-08-13 14:41:11,265 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\importlib\readers.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,266 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\timeout.py first seen with mtime 1721530433.6441584
DEBUG 2024-08-13 14:41:11,266 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1720454814.669868
DEBUG 2024-08-13 14:41:11,266 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\asyncio\trsock.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,266 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\celery\app\defaults.py first seen with mtime 1722452316.0571077
DEBUG 2024-08-13 14:41:11,267 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\corsheaders\checks.py first seen with mtime 1721266422.5586505
DEBUG 2024-08-13 14:41:11,267 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\apps\__init__.py first seen with mtime 1720454807.9942107
DEBUG 2024-08-13 14:41:11,267 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1720454814.7562318
DEBUG 2024-08-13 14:41:11,267 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\kombu\entity.py first seen with mtime 1722452314.649057
DEBUG 2024-08-13 14:41:11,267 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\country_spec.py first seen with mtime 1721530437.9107456
DEBUG 2024-08-13 14:41:11,267 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1720454814.3160465
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1720454814.2203796
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\constants.py first seen with mtime 1720454814.3506565
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\backends\django.py first seen with mtime 1720454814.6134615
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\apple_pay_domain.py first seen with mtime 1721530437.9031541
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\concurrent\__init__.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\error.py first seen with mtime 1721530437.8911533
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1720454814.3921473
DEBUG 2024-08-13 14:41:11,268 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\chardet\codingstatemachine.py first seen with mtime 1721530435.821453
DEBUG 2024-08-13 14:41:11,269 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\dateutil\_common.py first seen with mtime 1705540973.2262137
DEBUG 2024-08-13 14:41:11,269 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1720454814.68433
DEBUG 2024-08-13 14:41:11,269 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1720454814.0605156
DEBUG 2024-08-13 14:41:11,269 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_legacy.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,269 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\kombu\utils\encoding.py first seen with mtime 1722452314.6917644
DEBUG 2024-08-13 14:41:11,269 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\dataclasses.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,270 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\_collections.py first seen with mtime 1721530433.5841055
DEBUG 2024-08-13 14:41:11,270 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\contrib\__init__.py first seen with mtime 1721530433.6134007
DEBUG 2024-08-13 14:41:11,270 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1720454814.0777056
DEBUG 2024-08-13 14:41:11,270 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\wsgiref\handlers.py first seen with mtime 1702005616.0
DEBUG 2024-08-13 14:41:11,270 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\http.py first seen with mtime 1720454814.692278
DEBUG 2024-08-13 14:41:11,270 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\__init__.py first seen with mtime 1720454814.6728475
DEBUG 2024-08-13 14:41:11,271 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\card.py first seen with mtime 1721530437.9086752
DEBUG 2024-08-13 14:41:11,271 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\connection.py first seen with mtime 1721530433.6328006
DEBUG 2024-08-13 14:41:11,281 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django_celery_results\models.py first seen with mtime 1722452911.1040852
DEBUG 2024-08-13 14:41:11,281 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1720454806.970316
DEBUG 2024-08-13 14:41:11,282 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\celery\utils\__init__.py first seen with mtime 1722452316.1194804
DEBUG 2024-08-13 14:41:11,282 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\__init__.py first seen with mtime 1720454814.7300262
DEBUG 2024-08-13 14:41:11,282 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1720454814.376427
DEBUG 2024-08-13 14:41:11,282 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\quote.py first seen with mtime 1721530437.9339602
DEBUG 2024-08-13 14:41:11,282 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\dateutil\parser\_parser.py first seen with mtime 1705540973.233216
DEBUG 2024-08-13 14:41:11,283 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\debug.py first seen with mtime 1720454814.7337883
DEBUG 2024-08-13 14:41:11,283 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\colorama\ansitowin32.py first seen with mtime 1702427251.7645652
DEBUG 2024-08-13 14:41:11,283 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1720454812.520773
DEBUG 2024-08-13 14:41:11,283 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\models.py first seen with mtime 1720454814.4233027
DEBUG 2024-08-13 14:41:11,283 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\backends\base.py first seen with mtime 1720454814.6134615
DEBUG 2024-08-13 14:41:11,283 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\base.py first seen with mtime 1720454814.752318
DEBUG 2024-08-13 14:41:11,284 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\issuing\transaction.py first seen with mtime 1721530437.9725463
DEBUG 2024-08-13 14:41:11,284 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\__init__.py first seen with mtime 1720454814.2145963
DEBUG 2024-08-13 14:41:11,284 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\filepost.py first seen with mtime 1721530433.6044557
DEBUG 2024-08-13 14:41:11,284 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\amqp\platform.py first seen with mtime 1722452314.3517153
DEBUG 2024-08-13 14:41:11,284 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\asgiref\sync.py first seen with mtime 1720454807.6975465
DEBUG 2024-08-13 14:41:11,284 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\auth.py first seen with mtime 1721530436.9371417
DEBUG 2024-08-13 14:41:11,285 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\asyncio\__init__.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,285 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\celery\utils\functional.py first seen with mtime 1722452316.122972
DEBUG 2024-08-13 14:41:11,285 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\oauth.py first seen with mtime 1721530437.8931572
DEBUG 2024-08-13 14:41:11,285 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\token.py first seen with mtime 1702005616.0
DEBUG 2024-08-13 14:41:11,285 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1720454808.012064
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\kombu\utils\functional.py first seen with mtime 1722452314.692798
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\oauth_error.py first seen with mtime 1721530437.894155
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\financial_connections\account_ownership.py first seen with mtime 1721530437.9638672
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django_celery_results\utils.py first seen with mtime 1722452911.1132069
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\celery\app\base.py first seen with mtime 1722452316.0551002
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1720454814.2109816
DEBUG 2024-08-13 14:41:11,286 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1720454814.4077678
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\decorators.py first seen with mtime 1720454814.6855633
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\proxy.py first seen with mtime 1721530433.634313
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\email\mime\base.py first seen with mtime 1702005614.0
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\PycharmProjects\CourtManagementSystem\app\models.py first seen with mtime 1722455558.9978268
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_tzpath.py first seen with mtime 1702005616.0
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\validators.py first seen with mtime 1720454814.0523913
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1720454814.5985503
DEBUG 2024-08-13 14:41:11,287 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\billiard\__init__.py first seen with mtime 1722452313.557761
DEBUG 2024-08-13 14:41:11,288 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\abstract\api_resource.py first seen with mtime 1721530437.949741
DEBUG 2024-08-13 14:41:11,288 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\vine\synchronization.py first seen with mtime 1722452313.0306742
DEBUG 2024-08-13 14:41:11,288 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1702005666.0
DEBUG 2024-08-13 14:41:11,288 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1702005666.0
DEBUG 2024-08-13 14:41:11,288 autoreload File C:\Users\shiya\AppData\Local\Programs\Python\Python312\Lib\site-packages\stripe\api_resources\treasury\transaction.py first seen with mtime 1721530437.9975834
